n_elements,n_sources,snr_db,n_trials,rmse_deg,p50_deg,p90_deg,p99_deg,detection_rate,det_ci_lo,det_ci_hi
4,1,-15,1000,,,,,0.0,0.0,0.0038
4,1,-14,1000,,,,,0.0,0.0,0.0038
4,1,-13,1000,,,,,0.0,0.0,0.0038
4,1,-12,1000,,,,,0.0,0.0,0.0038
4,1,-11,1000,,,,,0.0,0.0,0.0038
4,1,-10,1000,,,,,0.0,0.0,0.0038
4,1,-9,1000,,,,,0.0,0.0,0.0038
4,1,-8,1000,,,,,0.0,0.0,0.0038
4,1,-7,1000,,,,,0.0,0.0,0.0038
4,1,-6,1000,0.748,0.748,0.748,0.748,0.001,0.0002,0.0056
4,1,-5,1000,2.26034,1.0187,3.90964,5.18349,0.039,0.0287,0.0529
4,1,-4,1000,2.19135,1.1664,3.38549,7.56104,0.294,0.2666,0.323
4,1,-3,1000,1.74389,0.98145,2.68135,5.58199,0.806,0.7803,0.8293
4,1,-2,1000,1.65223,0.8871,2.55604,5.58361,0.987,0.9779,0.9924
4,1,-1,1000,1.43681,0.7444,2.20478,4.93871,0.997,0.9912,0.999
4,1,0,1000,1.22557,0.6373,1.87878,3.87841,0.997,0.9912,0.999
4,1,1,1000,1.16522,0.61,1.73848,4.00543,0.999,0.9944,0.9998
4,1,2,1000,0.97779,0.4802,1.48662,3.13034,1.0,0.9962,1.0
4,1,3,1000,0.92919,0.44375,1.32529,3.46573,1.0,0.9962,1.0
4,1,4,1000,0.81073,0.37495,1.25088,2.83464,1.0,0.9962,1.0
4,1,5,1000,0.68432,0.33135,0.97988,2.6627,1.0,0.9962,1.0
4,1,6,1000,0.63129,0.29285,0.91708,2.21771,1.0,0.9962,1.0
4,1,7,1000,0.55543,0.24575,0.74962,2.06416,1.0,0.9962,1.0
4,1,8,1000,0.46679,0.23175,0.72151,1.61206,1.0,0.9962,1.0
4,1,9,1000,0.3925,0.1971,0.57672,1.34109,1.0,0.9962,1.0
4,1,10,1000,0.38042,0.17475,0.55602,1.4166,1.0,0.9962,1.0
4,1,11,1000,0.32807,0.16075,0.49269,1.08701,1.0,0.9962,1.0
4,1,12,1000,0.28975,0.1469,0.4775,0.92374,1.0,0.9962,1.0
4,1,13,1000,0.2769,0.13415,0.38994,0.96874,1.0,0.9962,1.0
4,1,14,1000,0.22631,0.10905,0.32783,0.78354,1.0,0.9962,1.0
4,1,15,1000,0.2123,0.0987,0.32874,0.74043,1.0,0.9962,1.0
4,1,16,1000,0.18084,0.08365,0.26625,0.56418,1.0,0.9962,1.0
4,1,17,1000,0.16265,0.0797,0.24394,0.60231,1.0,0.9962,1.0
4,1,18,1000,0.15277,0.0763,0.22591,0.5751,1.0,0.9962,1.0
4,1,19,1000,0.12729,0.0623,0.18499,0.45236,1.0,0.9962,1.0
4,1,20,1000,0.11747,0.05555,0.1696,0.46769,1.0,0.9962,1.0
4,1,21,1000,0.10819,0.05015,0.16186,0.36381,1.0,0.9962,1.0
4,1,22,1000,0.09388,0.0454,0.13882,0.37395,1.0,0.9962,1.0
4,1,23,1000,0.07661,0.04005,0.1201,0.27871,1.0,0.9962,1.0
4,1,24,1000,0.06795,0.0354,0.1006,0.2415,1.0,0.9962,1.0
4,1,25,1000,0.06839,0.03125,0.095,0.2798,1.0,0.9962,1.0
4,1,26,1000,0.05814,0.0281,0.08304,0.2262,1.0,0.9962,1.0
4,1,27,1000,0.04992,0.02275,0.07024,0.18801,1.0,0.9962,1.0
4,1,28,1000,0.04653,0.02225,0.06782,0.16144,1.0,0.9962,1.0
4,1,29,1000,0.04414,0.0196,0.06105,0.17765,1.0,0.9962,1.0
4,1,30,1000,0.03685,0.01895,0.05795,0.11441,1.0,0.9962,1.0
4,2,-15,1000,,,,,0.0,0.0,0.0038
4,2,-14,1000,,,,,0.0,0.0,0.0038
4,2,-13,1000,,,,,0.0,0.0,0.0038
4,2,-12,1000,,,,,0.0,0.0,0.0038
4,2,-11,1000,,,,,0.0,0.0,0.0038
4,2,-10,1000,,,,,0.0,0.0,0.0038
4,2,-9,1000,,,,,0.0,0.0,0.0038
4,2,-8,1000,8.0489,8.0489,8.0489,8.0489,0.001,0.0002,0.0056
4,2,-7,1000,4.1984,4.1984,4.1984,4.1984,0.001,0.0002,0.0056
4,2,-6,1000,7.41913,7.9234,9.6138,9.87336,0.011,0.0062,0.0196
4,2,-5,1000,6.10622,6.0423,8.86316,9.87922,0.035,0.0253,0.0483
4,2,-4,1000,5.80704,4.33405,9.36605,9.88085,0.102,0.0847,0.1223
4,2,-3,1000,4.55312,2.5078,8.146,9.78129,0.236,0.2107,0.2633
4,2,-2,1000,2.77702,0.9506,4.6622,9.2166,0.551,0.52,0.5816
4,2,-1,1000,1.8992,0.8089,2.644,8.06283,0.811,0.7856,0.8341
4,2,0,1000,1.70048,0.7801,2.4487,6.56976,0.881,0.8595,0.8996
4,2,1,1000,1.79945,0.65635,2.29183,8.71412,0.89,0.8691,0.9079
4,2,2,1000,1.47777,0.56075,1.8615,7.48813,0.876,0.8541,0.895
4,2,3,1000,1.34269,0.49715,1.6994,5.41705,0.906,0.8863,0.9226
4,2,4,1000,1.42437,0.4809,1.65244,7.2463,0.897,0.8766,0.9143
4,2,5,1000,1.24749,0.3764,1.38724,4.70301,0.933,0.9158,0.9469
4,2,6,1000,1.37994,0.366,1.4037,8.33619,0.927,0.9092,0.9415
4,2,7,1000,1.31986,0.3074,1.2143,8.48075,0.931,0.9136,0.9451
4,2,8,1000,1.11037,0.29615,1.11399,5.07231,0.932,0.9147,0.946
4,2,9,1000,0.93556,0.2415,0.88072,3.1079,0.939,0.9224,0.9522
4,2,10,1000,1.00297,0.2174,0.86346,4.4897,0.949,0.9336,0.961
4,2,11,1000,1.04486,0.1991,0.84672,6.69999,0.969,0.9563,0.9781
4,2,12,1000,0.95611,0.17635,0.68928,3.51635,0.97,0.9575,0.9789
4,2,13,1000,0.86746,0.171,0.648,3.33169,0.971,0.9587,0.9797
4,2,14,1000,0.91308,0.1429,0.59136,4.00405,0.983,0.9729,0.9894
4,2,15,1000,0.73949,0.1332,0.51574,2.0602,0.987,0.9779,0.9924
4,2,16,1000,0.71449,0.1173,0.4967,2.10945,0.991,0.983,0.9953
4,2,17,1000,0.69656,0.0962,0.47496,1.86925,0.99,0.9817,0.9946
4,2,18,1000,0.64832,0.0935,0.40679,2.77442,0.992,0.9843,0.9959
4,2,19,1000,0.55733,0.07945,0.37576,1.84327,0.994,0.987,0.9972
4,2,20,1000,0.53264,0.0783,0.38684,1.79378,0.993,0.9856,0.9966
4,2,21,1000,0.74427,0.0678,0.30892,2.3054,0.997,0.9912,0.999
4,2,22,1000,0.42793,0.0587,0.25355,0.85087,0.994,0.987,0.9972
4,2,23,1000,0.69891,0.0524,0.24298,1.2525,0.993,0.9856,0.9966
4,2,24,1000,0.52935,0.0433,0.1997,0.74495,0.991,0.983,0.9953
4,2,25,1000,0.51453,0.0427,0.19072,1.13955,0.995,0.9883,0.9979
4,2,26,1000,0.56137,0.0351,0.15952,0.83286,0.993,0.9856,0.9966
4,2,27,1000,0.28379,0.0323,0.14003,0.80882,0.994,0.987,0.9972
4,2,28,1000,0.751,0.0296,0.1436,0.9139,0.997,0.9912,0.999
4,2,29,1000,0.25588,0.02435,0.10797,0.40848,0.998,0.9927,0.9995
4,2,30,1000,0.40523,0.0225,0.10344,0.50186,0.998,0.9927,0.9995
4,3,-15,1000,,,,,0.0,0.0,0.0038
4,3,-14,1000,,,,,0.0,0.0,0.0038
4,3,-13,1000,,,,,0.0,0.0,0.0038
4,3,-12,1000,,,,,0.0,0.0,0.0038
4,3,-11,1000,,,,,0.0,0.0,0.0038
4,3,-10,1000,,,,,0.0,0.0,0.0038
4,3,-9,1000,,,,,0.0,0.0,0.0038
4,3,-8,1000,2.9262,2.9262,2.9262,2.9262,0.001,0.0002,0.0056
4,3,-7,1000,5.69202,5.429,8.39834,9.20761,0.013,0.0076,0.0221
4,3,-6,1000,6.11526,5.6907,8.74191,9.64076,0.064,0.0504,0.0809
4,3,-5,1000,5.81315,4.94785,9.07411,9.93042,0.118,0.0995,0.1395
4,3,-4,1000,6.33959,5.83135,9.33463,9.9377,0.122,0.1031,0.1437
4,3,-3,1000,6.27361,5.9444,9.24205,9.80807,0.146,0.1255,0.1692
4,3,-2,1000,6.75203,6.7085,9.4369,9.94073,0.147,0.1264,0.1703
4,3,-1,1000,6.92301,6.8582,9.50606,9.90991,0.139,0.1189,0.1618
4,3,0,1000,7.59687,7.9078,9.7359,9.95502,0.121,0.1022,0.1427
4,3,1,1000,7.47933,7.6182,9.53974,9.89333,0.083,0.0675,0.1017
4,3,2,1000,7.45021,7.4822,9.58335,9.91916,0.066,0.0522,0.0831
4,3,3,1000,7.9216,8.3472,9.66335,9.91063,0.088,0.072,0.1072
4,3,4,1000,7.58179,7.6615,9.51801,9.89996,0.074,0.0594,0.0919
4,3,5,1000,7.91204,8.0102,9.74046,9.8645,0.075,0.0603,0.093
4,3,6,1000,8.10454,8.50025,9.67908,9.92418,0.078,0.0629,0.0963
4,3,7,1000,8.10868,8.5022,9.6179,9.78671,0.067,0.0531,0.0842
4,3,8,1000,8.23807,8.6718,9.7064,9.94705,0.071,0.0567,0.0886
4,3,9,1000,8.37809,8.6162,9.7788,9.97629,0.08,0.0647,0.0985
4,3,10,1000,7.9252,8.36195,9.81884,9.94643,0.08,0.0647,0.0985
4,3,11,1000,8.38992,8.7766,9.7926,9.93661,0.06,0.0469,0.0765
4,3,12,1000,8.66961,8.9876,9.71292,9.9343,0.077,0.062,0.0952
4,3,13,1000,8.26899,8.4987,9.7972,9.99359,0.068,0.054,0.0853
4,3,14,1000,8.07415,8.4863,9.84375,9.93634,0.072,0.0576,0.0897
4,3,15,1000,8.29088,8.59775,9.77077,9.90534,0.08,0.0647,0.0985
4,3,16,1000,8.20845,8.7184,9.6868,9.93213,0.071,0.0567,0.0886
4,3,17,1000,8.14802,8.62345,9.52365,9.82972,0.056,0.0434,0.072
4,3,18,1000,8.12267,8.63,9.58598,9.86636,0.095,0.0783,0.1148
4,3,19,1000,8.22838,8.5721,9.72462,9.93911,0.072,0.0576,0.0897
4,3,20,1000,7.94396,8.2712,9.78976,9.97344,0.073,0.0585,0.0908
4,3,21,1000,8.25545,8.7384,9.5717,9.91611,0.071,0.0567,0.0886
4,3,22,1000,8.54381,8.7929,9.74825,9.99451,0.086,0.0702,0.105
4,3,23,1000,8.34029,8.6417,9.75224,9.9644,0.079,0.0638,0.0974
4,3,24,1000,8.30569,8.6545,9.6989,9.89132,0.061,0.0478,0.0776
4,3,25,1000,8.43349,9.03885,9.77345,9.98635,0.086,0.0702,0.105
4,3,26,1000,7.97923,8.36,9.6109,9.98241,0.071,0.0567,0.0886
4,3,27,1000,8.39463,8.5145,9.6779,9.95981,0.08,0.0647,0.0985
4,3,28,1000,8.49808,8.8011,9.78308,9.95543,0.067,0.0531,0.0842
4,3,29,1000,8.23233,8.7152,9.7383,9.9188,0.077,0.062,0.0952
4,3,30,1000,8.42729,8.56355,9.84856,9.96991,0.07,0.0558,0.0875
6,1,-15,1000,,,,,0.0,0.0,0.0038
6,1,-14,1000,,,,,0.0,0.0,0.0038
6,1,-13,1000,,,,,0.0,0.0,0.0038
6,1,-12,1000,,,,,0.0,0.0,0.0038
6,1,-11,1000,,,,,0.0,0.0,0.0038
6,1,-10,1000,,,,,0.0,0.0,0.0038
6,1,-9,1000,,,,,0.0,0.0,0.0038
6,1,-8,1000,1.24667,1.2891,1.59294,1.6613,0.003,0.001,0.0088
6,1,-7,1000,2.06321,0.9499,2.54617,7.21817,0.06,0.0469,0.0765
6,1,-6,1000,1.31493,0.8029,1.95772,3.82638,0.36,0.3308,0.3902
6,1,-5,1000,1.37025,0.67595,2.04676,4.96396,0.86,0.8371,0.8801
6,1,-4,1000,1.25328,0.5456,1.76815,4.70419,0.996,0.9898,0.9984
6,1,-3,1000,1.06402,0.516,1.5316,4.10103,0.999,0.9944,0.9998
6,1,-2,1000,0.92976,0.4044,1.30169,3.57859,1.0,0.9962,1.0
6,1,-1,1000,0.74935,0.3711,1.13542,2.47476,1.0,0.9962,1.0
6,1,0,1000,0.67273,0.3224,0.95517,2.54172,1.0,0.9962,1.0
6,1,1,1000,0.55919,0.2787,0.88792,1.94126,1.0,0.9962,1.0
6,1,2,1000,0.51942,0.2595,0.78728,1.96366,1.0,0.9962,1.0
6,1,3,1000,0.45413,0.21215,0.63546,1.68604,1.0,0.9962,1.0
6,1,4,1000,0.42666,0.1957,0.62278,1.55979,1.0,0.9962,1.0
6,1,5,1000,0.36456,0.1813,0.52812,1.35045,1.0,0.9962,1.0
6,1,6,1000,0.34507,0.16515,0.51773,1.15986,1.0,0.9962,1.0
6,1,7,1000,0.28982,0.13995,0.42891,1.08363,1.0,0.9962,1.0
6,1,8,1000,0.25699,0.1273,0.37276,0.93596,1.0,0.9962,1.0
6,1,9,1000,0.2102,0.10865,0.33382,0.72012,1.0,0.9962,1.0
6,1,10,1000,0.20231,0.09545,0.30045,0.71788,1.0,0.9962,1.0
6,1,11,1000,0.16922,0.0883,0.25907,0.5853,1.0,0.9962,1.0
6,1,12,1000,0.17148,0.08,0.23224,0.66776,1.0,0.9962,1.0
6,1,13,1000,0.13658,0.07,0.20523,0.5185,1.0,0.9962,1.0
6,1,14,1000,0.12249,0.05925,0.19203,0.41263,1.0,0.9962,1.0
6,1,15,1000,0.10201,0.0541,0.15437,0.35341,1.0,0.9962,1.0
6,1,16,1000,0.10038,0.04805,0.14947,0.37602,1.0,0.9962,1.0
6,1,17,1000,0.08813,0.0424,0.12994,0.32775,1.0,0.9962,1.0
6,1,18,1000,0.07438,0.03925,0.11078,0.23966,1.0,0.9962,1.0
6,1,19,1000,0.06841,0.03415,0.09806,0.24993,1.0,0.9962,1.0
6,1,20,1000,0.06275,0.0316,0.0972,0.21502,1.0,0.9962,1.0
6,1,21,1000,0.05218,0.02725,0.07503,0.18465,1.0,0.9962,1.0
6,1,22,1000,0.04908,0.02275,0.07612,0.17194,1.0,0.9962,1.0
6,1,23,1000,0.04458,0.02185,0.06581,0.15484,1.0,0.9962,1.0
6,1,24,1000,0.03681,0.01925,0.05721,0.12551,1.0,0.9962,1.0
6,1,25,1000,0.03532,0.0175,0.05422,0.13101,1.0,0.9962,1.0
6,1,26,1000,0.03281,0.0159,0.05061,0.12337,1.0,0.9962,1.0
6,1,27,1000,0.0299,0.0139,0.04423,0.10876,1.0,0.9962,1.0
6,1,28,1000,0.02528,0.0118,0.03531,0.10191,1.0,0.9962,1.0
6,1,29,1000,0.0214,0.0106,0.033,0.07582,1.0,0.9962,1.0
6,1,30,1000,0.01908,0.0091,0.02873,0.06521,1.0,0.9962,1.0
6,2,-15,1000,,,,,0.0,0.0,0.0038
6,2,-14,1000,,,,,0.0,0.0,0.0038
6,2,-13,1000,,,,,0.0,0.0,0.0038
6,2,-12,1000,,,,,0.0,0.0,0.0038
6,2,-11,1000,,,,,0.0,0.0,0.0038
6,2,-10,1000,,,,,0.0,0.0,0.0038
6,2,-9,1000,5.8895,5.8895,5.8895,5.8895,0.001,0.0002,0.0056
6,2,-8,1000,6.3039,5.3878,9.42273,9.6918,0.008,0.0041,0.0157
6,2,-7,1000,5.54013,5.0759,9.04916,9.65154,0.059,0.046,0.0754
6,2,-6,1000,4.80347,2.7087,8.38309,9.75726,0.162,0.1405,0.1861
6,2,-5,1000,3.2838,1.0219,6.18841,9.53033,0.428,0.3977,0.4589
6,2,-4,1000,2.04853,0.6827,2.43464,8.99744,0.787,0.7605,0.8113
6,2,-3,1000,1.42017,0.5423,1.9362,5.83074,0.931,0.9136,0.9451
6,2,-2,1000,1.31297,0.4679,1.44276,7.18032,0.944,0.928,0.9566
6,2,-1,1000,1.19756,0.3875,1.2989,4.6488,0.956,0.9414,0.9671
6,2,0,1000,1.15546,0.3642,1.35379,4.92466,0.96,0.946,0.9705
6,2,1,1000,1.19915,0.33305,0.99703,7.87097,0.97,0.9575,0.9789
6,2,2,1000,0.96089,0.2673,0.93982,2.76393,0.969,0.9563,0.9781
6,2,3,1000,0.88209,0.2585,0.82045,2.4163,0.976,0.9645,0.9838
6,2,4,1000,0.96947,0.2224,0.785,3.22233,0.97,0.9575,0.9789
6,2,5,1000,0.84954,0.1812,0.61138,1.82697,0.985,0.9754,0.9909
6,2,6,1000,0.69612,0.165,0.60772,1.67554,0.973,0.961,0.9814
6,2,7,1000,0.84287,0.1553,0.5369,2.22282,0.981,0.9705,0.9878
6,2,8,1000,0.85178,0.1281,0.48232,1.7995,0.989,0.9804,0.9938
6,2,9,1000,0.57437,0.1266,0.4184,1.37456,0.991,0.983,0.9953
6,2,10,1000,0.80854,0.10115,0.37559,2.07261,0.992,0.9843,0.9959
6,2,11,1000,0.56916,0.0991,0.37308,2.01738,0.995,0.9883,0.9979
6,2,12,1000,0.55518,0.0861,0.32492,1.24973,0.997,0.9912,0.999
6,2,13,1000,0.42387,0.0693,0.28932,0.87546,0.997,0.9912,0.999
6,2,14,1000,0.53632,0.06935,0.25557,1.52675,0.998,0.9927,0.9995
6,2,15,1000,0.28964,0.0574,0.21302,0.70954,0.997,0.9912,0.999
6,2,16,1000,0.21533,0.0531,0.19428,0.857,0.999,0.9944,0.9998
6,2,17,1000,0.45433,0.05015,0.18163,1.01373,0.998,0.9927,0.9995
6,2,18,1000,0.14973,0.04305,0.16161,0.55928,1.0,0.9962,1.0
6,2,19,1000,0.42472,0.0384,0.1428,0.598,0.999,0.9944,0.9998
6,2,20,1000,0.13291,0.03365,0.13972,0.52386,1.0,0.9962,1.0
6,2,21,1000,0.32041,0.0313,0.11123,0.48578,0.998,0.9927,0.9995
6,2,22,1000,0.09497,0.0275,0.1034,0.37497,0.999,0.9944,0.9998
6,2,23,1000,0.24477,0.0249,0.08964,0.35264,0.999,0.9944,0.9998
6,2,24,1000,0.08645,0.022,0.07758,0.31575,1.0,0.9962,1.0
6,2,25,1000,0.06301,0.02005,0.0664,0.23585,1.0,0.9962,1.0
6,2,26,1000,0.045,0.01595,0.06155,0.16488,0.998,0.9927,0.9995
6,2,27,1000,0.35878,0.0149,0.05072,0.2202,0.999,0.9944,0.9998
6,2,28,1000,0.04876,0.0126,0.0442,0.13954,0.999,0.9944,0.9998
6,2,29,1000,0.04394,0.01195,0.04619,0.19486,1.0,0.9962,1.0
6,2,30,1000,0.04938,0.0112,0.04294,0.27117,1.0,0.9962,1.0
6,3,-15,1000,,,,,0.0,0.0,0.0038
6,3,-14,1000,,,,,0.0,0.0,0.0038
6,3,-13,1000,,,,,0.0,0.0,0.0038
6,3,-12,1000,,,,,0.0,0.0,0.0038
6,3,-11,1000,,,,,0.0,0.0,0.0038
6,3,-10,1000,6.64724,6.62875,7.02511,7.11429,0.002,0.0005,0.0073
6,3,-9,1000,5.20608,4.0836,9.01378,9.58176,0.017,0.0106,0.0271
6,3,-8,1000,6.14939,6.03405,9.0615,9.72725,0.036,0.0261,0.0494
6,3,-7,1000,6.03033,5.4279,9.03937,9.81755,0.07,0.0558,0.0875
6,3,-6,1000,5.95454,5.15415,9.28493,9.95428,0.138,0.118,0.1608
6,3,-5,1000,4.98983,3.2079,8.75608,9.87532,0.253,0.227,0.2809
6,3,-4,1000,4.22049,1.5385,8.57766,9.69828,0.405,0.375,0.4357
6,3,-3,1000,2.77664,0.79565,4.84991,9.72026,0.642,0.6118,0.6711
6,3,-2,1000,2.40984,0.6515,2.95154,9.6946,0.793,0.7668,0.817
6,3,-1,1000,1.96501,0.5653,2.35924,8.38971,0.837,0.8128,0.8586
6,3,0,1000,2.04439,0.5267,2.42409,9.28134,0.858,0.835,0.8783
6,3,1,1000,1.91353,0.44625,2.04081,8.98211,0.898,0.8777,0.9153
6,3,2,1000,1.75405,0.40425,1.68422,9.0286,0.892,0.8712,0.9098
6,3,3,1000,1.77518,0.3759,1.79368,8.76227,0.879,0.8573,0.8978
6,3,4,1000,1.77711,0.33595,1.48788,9.04432,0.91,0.8907,0.9262
6,3,5,1000,1.72549,0.3016,1.52324,8.85202,0.908,0.8885,0.9244
6,3,6,1000,1.72921,0.264,1.2901,9.3616,0.921,0.9026,0.9362
6,3,7,1000,1.58701,0.2394,1.1609,9.28394,0.941,0.9246,0.954
6,3,8,1000,1.49469,0.21055,1.00725,8.8505,0.946,0.9302,0.9584
6,3,9,1000,1.37759,0.16655,0.94784,8.59605,0.954,0.9392,0.9653
6,3,10,1000,1.39119,0.16795,0.94149,8.5314,0.954,0.9392,0.9653
6,3,11,1000,1.1854,0.1434,0.6841,7.942,0.951,0.9358,0.9627
6,3,12,1000,1.196,0.1308,0.74372,7.83751,0.973,0.961,0.9814
6,3,13,1000,1.1312,0.1265,0.63595,7.77183,0.982,0.9717,0.9886
6,3,14,1000,1.13343,0.1079,0.61587,7.87084,0.988,0.9791,0.9931
6,3,15,1000,0.59045,0.0985,0.50314,2.0907,0.994,0.987,0.9972
6,3,16,1000,0.80446,0.0863,0.4569,2.42877,0.995,0.9883,0.9979
6,3,17,1000,0.6418,0.08545,0.44115,2.13845,0.996,0.9898,0.9984
6,3,18,1000,0.64861,0.0735,0.37672,2.36708,0.997,0.9912,0.999
6,3,19,1000,0.47979,0.0643,0.34356,1.81832,1.0,0.9962,1.0
6,3,20,1000,0.28866,0.0579,0.27736,1.33908,0.998,0.9927,0.9995
6,3,21,1000,0.28275,0.0516,0.29116,1.19922,0.999,0.9944,0.9998
6,3,22,1000,0.35851,0.04285,0.22658,1.17089,0.998,0.9927,0.9995
6,3,23,1000,0.27417,0.0408,0.20748,0.75683,0.999,0.9944,0.9998
6,3,24,1000,0.38058,0.0373,0.21591,1.37517,1.0,0.9962,1.0
6,3,25,1000,0.18754,0.0349,0.18422,0.84174,0.999,0.9944,0.9998
6,3,26,1000,0.15566,0.02795,0.16307,0.57297,1.0,0.9962,1.0
6,3,27,1000,0.29465,0.0242,0.1258,0.66162,0.998,0.9927,0.9995
6,3,28,1000,0.13477,0.0228,0.13502,0.64494,0.999,0.9944,0.9998
6,3,29,1000,0.11355,0.0213,0.1221,0.52016,0.999,0.9944,0.9998
6,3,30,1000,0.31318,0.01765,0.10221,0.55271,1.0,0.9962,1.0
8,1,-15,1000,,,,,0.0,0.0,0.0038
8,1,-14,1000,,,,,0.0,0.0,0.0038
8,1,-13,1000,,,,,0.0,0.0,0.0038
8,1,-12,1000,,,,,0.0,0.0,0.0038
8,1,-11,1000,,,,,0.0,0.0,0.0038
8,1,-10,1000,,,,,0.0,0.0,0.0038
8,1,-9,1000,1.76305,1.0817,3.1335,3.45381,0.011,0.0062,0.0196
8,1,-8,1000,1.62023,0.7441,1.9537,6.33976,0.161,0.1395,0.1851
8,1,-7,1000,1.17354,0.56,1.74896,4.38431,0.64,0.6098,0.6692
8,1,-6,1000,1.00506,0.47855,1.46354,3.6485,0.974,0.9622,0.9822
8,1,-5,1000,0.87796,0.4164,1.26682,3.04752,0.999,0.9944,0.9998
8,1,-4,1000,0.80152,0.38,1.10552,2.83966,1.0,0.9962,1.0
8,1,-3,1000,0.62468,0.30515,0.94623,2.17194,1.0,0.9962,1.0
8,1,-2,1000,0.65168,0.2729,0.87425,2.33662,1.0,0.9962,1.0
8,1,-1,1000,0.47651,0.23125,0.69055,1.6141,1.0,0.9962,1.0
8,1,0,1000,0.44374,0.21705,0.67741,1.45974,1.0,0.9962,1.0
8,1,1,1000,0.38753,0.19125,0.58142,1.28271,1.0,0.9962,1.0
8,1,2,1000,0.31203,0.15595,0.46059,1.1359,1.0,0.9962,1.0
8,1,3,1000,0.28812,0.1347,0.45529,1.00433,1.0,0.9962,1.0
8,1,4,1000,0.24802,0.1222,0.35587,0.92863,1.0,0.9962,1.0
8,1,5,1000,0.23466,0.11555,0.3543,0.77934,1.0,0.9962,1.0
8,1,6,1000,0.19021,0.09225,0.29391,0.6452,1.0,0.9962,1.0
8,1,7,1000,0.18994,0.08695,0.29148,0.67434,1.0,0.9962,1.0
8,1,8,1000,0.15561,0.0785,0.23821,0.47887,1.0,0.9962,1.0
8,1,9,1000,0.13678,0.0671,0.20488,0.43098,1.0,0.9962,1.0
8,1,10,1000,0.11964,0.0592,0.18012,0.40158,1.0,0.9962,1.0
8,1,11,1000,0.1137,0.05765,0.17524,0.39962,1.0,0.9962,1.0
8,1,12,1000,0.10181,0.04945,0.15467,0.35027,1.0,0.9962,1.0
8,1,13,1000,0.09209,0.0465,0.14116,0.31962,1.0,0.9962,1.0
8,1,14,1000,0.07856,0.04005,0.12099,0.30834,1.0,0.9962,1.0
8,1,15,1000,0.07239,0.0348,0.1077,0.25151,1.0,0.9962,1.0
8,1,16,1000,0.0644,0.03105,0.097,0.20891,1.0,0.9962,1.0
8,1,17,1000,0.05568,0.02655,0.0855,0.2103,1.0,0.9962,1.0
8,1,18,1000,0.05024,0.02375,0.07581,0.18951,1.0,0.9962,1.0
8,1,19,1000,0.04669,0.02075,0.06626,0.19504,1.0,0.9962,1.0
8,1,20,1000,0.03962,0.02015,0.05952,0.15014,1.0,0.9962,1.0
8,1,21,1000,0.03587,0.01635,0.05162,0.14091,1.0,0.9962,1.0
8,1,22,1000,0.03038,0.0135,0.04761,0.10731,1.0,0.9962,1.0
8,1,23,1000,0.02694,0.0133,0.04212,0.08941,1.0,0.9962,1.0
8,1,24,1000,0.02544,0.0127,0.0397,0.08651,1.0,0.9962,1.0
8,1,25,1000,0.02206,0.01075,0.03353,0.08131,1.0,0.9962,1.0
8,1,26,1000,0.01922,0.00995,0.02881,0.06921,1.0,0.9962,1.0
8,1,27,1000,0.01871,0.009,0.03031,0.06644,1.0,0.9962,1.0
8,1,28,1000,0.01619,0.0082,0.02462,0.05301,1.0,0.9962,1.0
8,1,29,1000,0.01467,0.007,0.02141,0.05341,1.0,0.9962,1.0
8,1,30,1000,0.01296,0.0062,0.01931,0.0497,1.0,0.9962,1.0
8,2,-15,1000,,,,,0.0,0.0,0.0038
8,2,-14,1000,,,,,0.0,0.0,0.0038
8,2,-13,1000,,,,,0.0,0.0,0.0038
8,2,-12,1000,,,,,0.0,0.0,0.0038
8,2,-11,1000,8.6479,8.6479,8.6479,8.6479,0.001,0.0002,0.0056
8,2,-10,1000,5.94768,5.0466,7.5646,8.13115,0.002,0.0005,0.0073
8,2,-9,1000,6.86861,7.9031,8.8149,9.6966,0.016,0.0099,0.0258
8,2,-8,1000,4.75318,2.3222,8.34777,9.68383,0.108,0.0902,0.1288
8,2,-7,1000,4.10152,1.23195,8.00816,9.82667,0.34,0.3113,0.3699
8,2,-6,1000,1.98915,0.51075,2.51437,9.2198,0.728,0.6996,0.7547
8,2,-5,1000,1.27913,0.4336,1.41694,6.67965,0.942,0.9258,0.9549
8,2,-4,1000,1.19739,0.3719,1.2171,6.44962,0.977,0.9657,0.9846
8,2,-3,1000,0.90307,0.3261,1.12432,2.38094,0.968,0.9552,0.9772
8,2,-2,1000,0.97805,0.2954,0.91224,3.02747,0.975,0.9634,0.983
8,2,-1,1000,0.73559,0.23625,0.79789,2.00968,0.984,0.9742,0.9901
8,2,0,1000,0.77463,0.2088,0.72465,2.4874,0.986,0.9766,0.9916
8,2,1,1000,0.6291,0.2114,0.6277,1.43608,0.981,0.9705,0.9878
8,2,2,1000,0.74472,0.1796,0.60192,2.18045,0.987,0.9779,0.9924
8,2,3,1000,0.8175,0.1542,0.5297,1.91666,0.981,0.9705,0.9878
8,2,4,1000,0.75955,0.1321,0.44096,1.28515,0.993,0.9856,0.9966
8,2,5,1000,0.81235,0.1183,0.3994,1.40271,0.987,0.9779,0.9924
8,2,6,1000,0.51534,0.1061,0.3671,1.14675,0.993,0.9856,0.9966
8,2,7,1000,0.61653,0.0897,0.29284,1.15483,0.993,0.9856,0.9966
