n_elements,n_sources,snr_db,n_trials,rmse_deg,p50_deg,p90_deg,p99_deg,detection_rate,det_ci_lo,det_ci_hi
8,2,-11,1000,3.22265,1.7322,5.63628,9.22384,0.919,0.9004,0.9344
8,2,-10,1000,2.75846,1.40085,4.73659,8.7068,0.95,0.9347,0.9619
8,2,-9,1000,2.40377,1.1601,3.9309,8.01344,0.961,0.9471,0.9713
8,2,-8,1000,1.93466,0.9717,2.99439,6.34311,0.978,0.9669,0.9854
8,2,-7,1000,1.88534,0.8794,2.87346,7.56068,0.985,0.9754,0.9909
8,2,-6,1000,1.51883,0.6832,2.23838,6.01946,0.987,0.9779,0.9924
8,2,-5,1000,1.47231,0.5711,1.94928,6.00647,0.995,0.9883,0.9979
8,2,-4,1000,1.24885,0.5254,1.6956,5.05826,0.994,0.987,0.9972
8,2,-3,1000,1.08074,0.4356,1.4697,4.19718,0.993,0.9856,0.9966
8,2,-2,1000,0.91926,0.38205,1.2226,3.87642,0.996,0.9898,0.9984
8,2,-1,1000,0.89867,0.3132,1.02619,3.43817,0.998,0.9927,0.9995
8,2,0,1000,0.88039,0.2783,0.96736,4.02147,0.999,0.9944,0.9998
8,2,1,1000,0.74351,0.25805,0.85416,2.76163,0.998,0.9927,0.9995
8,2,2,1000,0.59985,0.2247,0.77136,2.17109,0.999,0.9944,0.9998
8,2,3,1000,0.64679,0.199,0.69407,2.36053,0.998,0.9927,0.9995
8,2,4,1000,0.53372,0.17285,0.61299,1.58283,1.0,0.9962,1.0
8,2,5,1000,0.52065,0.1551,0.57236,1.88243,1.0,0.9962,1.0
8,2,6,1000,0.42795,0.13785,0.46175,1.34437,1.0,0.9962,1.0
8,2,7,1000,0.3807,0.11905,0.40603,1.59264,1.0,0.9962,1.0
8,2,8,1000,0.26272,0.11095,0.38864,0.88589,1.0,0.9962,1.0
8,2,9,1000,0.30071,0.09935,0.3205,1.26229,1.0,0.9962,1.0
8,2,10,1000,0.24565,0.08265,0.28397,0.89831,1.0,0.9962,1.0
8,2,11,1000,0.17017,0.07265,0.24034,0.68115,1.0,0.9962,1.0
8,2,12,1000,0.16317,0.0697,0.22499,0.63906,1.0,0.9962,1.0
8,2,13,1000,0.17269,0.05985,0.18924,0.77446,1.0,0.9962,1.0
8,2,14,1000,0.18139,0.0534,0.19103,0.49763,1.0,0.9962,1.0
8,2,15,1000,0.16919,0.0511,0.17731,0.59275,1.0,0.9962,1.0
8,2,16,1000,0.17072,0.0421,0.14733,0.45825,1.0,0.9962,1.0
8,2,17,1000,0.11447,0.03835,0.1321,0.43239,1.0,0.9962,1.0
8,2,18,1000,0.10279,0.0334,0.109,0.33139,1.0,0.9962,1.0
8,2,19,1000,0.09327,0.0297,0.0955,0.33503,1.0,0.9962,1.0
8,2,20,1000,0.09145,0.02655,0.09291,0.26524,1.0,0.9962,1.0
8,2,21,1000,0.08634,0.0218,0.07922,0.31411,1.0,0.9962,1.0
8,2,22,1000,0.07215,0.0224,0.07426,0.2707,1.0,0.9962,1.0
8,2,23,1000,0.05445,0.0186,0.06552,0.26649,1.0,0.9962,1.0
8,2,24,1000,0.04058,0.0155,0.04905,0.15105,1.0,0.9962,1.0
8,2,25,1000,0.04486,0.01535,0.06203,0.15059,1.0,0.9962,1.0
8,2,26,1000,0.0357,0.01385,0.04473,0.14341,1.0,0.9962,1.0
8,2,27,1000,0.04135,0.0121,0.04064,0.11947,1.0,0.9962,1.0
8,2,28,1000,0.02649,0.0107,0.03555,0.10026,1.0,0.9962,1.0
8,2,29,1000,0.02526,0.0092,0.03031,0.08831,1.0,0.9962,1.0
8,2,30,1000,0.03083,0.0086,0.02783,0.10131,1.0,0.9962,1.0
8,3,-15,1000,4.95098,3.62605,8.24598,9.73351,0.574,0.5431,0.6043
8,3,-14,1000,4.81834,3.4895,8.094,9.67418,0.637,0.6067,0.6662
8,3,-13,1000,4.38767,2.9546,7.7924,9.7814,0.705,0.676,0.7324
8,3,-12,1000,3.95759,2.4397,6.82136,9.70053,0.787,0.7605,0.8113
8,3,-11,1000,3.79868,2.2385,6.883,9.371,0.855,0.8318,0.8755
8,3,-10,1000,3.13823,1.76355,5.40675,8.81727,0.876,0.8541,0.895
8,3,-9,1000,3.06981,1.4397,5.49998,9.03714,0.927,0.9092,0.9415
8,3,-8,1000,2.69723,1.2319,4.43698,9.32233,0.939,0.9224,0.9522
8,3,-7,1000,2.42511,1.0231,4.0841,8.13373,0.955,0.9403,0.9662
8,3,-6,1000,2.26018,0.8858,3.67189,8.15942,0.972,0.9598,0.9806
8,3,-5,1000,2.06993,0.7889,3.17308,7.79828,0.965,0.9517,0.9747
8,3,-4,1000,1.74008,0.64135,2.39552,6.93398,0.98,0.9693,0.987
8,3,-3,1000,1.47722,0.56425,2.16749,6.21491,0.978,0.9669,0.9854
8,3,-2,1000,1.6218,0.5115,2.16906,7.16897,0.983,0.9729,0.9894
8,3,-1,1000,1.31482,0.43985,1.77394,5.7662,0.988,0.9791,0.9931
8,3,0,1000,1.26211,0.4214,1.69109,5.32175,0.992,0.9843,0.9959
8,3,1,1000,1.20354,0.3301,1.37334,5.22489,0.993,0.9856,0.9966
8,3,2,1000,1.1442,0.293,1.2439,5.31029,0.995,0.9883,0.9979
8,3,3,1000,0.926,0.2558,1.0996,4.43272,0.993,0.9856,0.9966
8,3,4,1000,0.80221,0.2399,1.01084,3.39676,0.997,0.9912,0.999
8,3,5,1000,0.86043,0.2037,0.8581,3.76509,0.997,0.9912,0.999
8,3,6,1000,0.74292,0.2067,0.86276,3.65962,0.999,0.9944,0.9998
8,3,7,1000,0.71286,0.1594,0.6952,3.27437,0.999,0.9944,0.9998
8,3,8,1000,0.58835,0.14345,0.5838,2.49725,0.998,0.9927,0.9995
8,3,9,1000,0.5455,0.1298,0.497,2.24852,0.997,0.9912,0.999
8,3,10,1000,0.60514,0.1192,0.53492,2.93247,0.999,0.9944,0.9998
8,3,11,1000,0.49591,0.1045,0.41858,1.67845,1.0,0.9962,1.0
8,3,12,1000,0.33665,0.09225,0.36411,1.5441,1.0,0.9962,1.0
8,3,13,1000,0.31767,0.08425,0.34608,1.41409,1.0,0.9962,1.0
8,3,14,1000,0.37844,0.0724,0.31808,1.42136,1.0,0.9962,1.0
8,3,15,1000,0.23853,0.0632,0.28493,1.12235,1.0,0.9962,1.0
8,3,16,1000,0.35633,0.0566,0.24717,0.96542,1.0,0.9962,1.0
8,3,17,1000,0.1951,0.051,0.19703,0.78536,1.0,0.9962,1.0
8,3,18,1000,0.1678,0.0485,0.19329,0.68893,1.0,0.9962,1.0
8,3,19,1000,0.17347,0.0418,0.17789,0.7971,1.0,0.9962,1.0
8,3,20,1000,0.14872,0.03475,0.15853,0.69599,1.0,0.9962,1.0
8,3,21,1000,0.11888,0.0322,0.13901,0.45987,1.0,0.9962,1.0
8,3,22,1000,0.13756,0.0279,0.12977,0.60821,1.0,0.9962,1.0
8,3,23,1000,0.12489,0.0255,0.12446,0.5256,1.0,0.9962,1.0
8,3,24,1000,0.10241,0.0225,0.10921,0.32787,1.0,0.9962,1.0
8,3,25,1000,0.07868,0.0206,0.08809,0.32851,1.0,0.9962,1.0
8,3,26,1000,0.0783,0.0191,0.08945,0.36086,1.0,0.9962,1.0
8,3,27,1000,0.0671,0.0164,0.07826,0.29322,1.0,0.9962,1.0
8,3,28,1000,0.07152,0.01465,0.06661,0.34341,1.0,0.9962,1.0
8,3,29,1000,0.06245,0.01315,0.06264,0.26553,1.0,0.9962,1.0
8,3,30,1000,0.04416,0.01135,0.0511,0.19864,1.0,0.9962,1.0
10,1,-15,1000,4.52988,3.0589,7.6257,9.7725,0.601,0.5703,0.6309
10,1,-14,1000,4.3569,2.9793,7.371,9.67515,0.751,0.7233,0.7768
10,1,-13,1000,3.54233,1.9419,6.24034,9.42239,0.855,0.8318,0.8755
10,1,-12,1000,3.05798,1.69825,5.1954,8.28617,0.922,0.9037,0.9371
10,1,-11,1000,2.60068,1.3964,4.29076,8.16983,0.979,0.9681,0.9862
10,1,-10,1000,2.11947,1.047,3.40826,7.34115,0.985,0.9754,0.9909
10,1,-9,1000,1.77431,0.88475,2.7194,6.15622,0.996,0.9898,0.9984
10,1,-8,1000,1.45484,0.7098,2.19056,5.06869,0.999,0.9944,0.9998
10,1,-7,1000,1.22442,0.6229,1.84594,4.68633,0.999,0.9944,0.9998
10,1,-6,1000,0.9622,0.4786,1.51754,3.21999,1.0,0.9962,1.0
10,1,-5,1000,0.91096,0.3952,1.33124,3.19707,0.999,0.9944,0.9998
10,1,-4,1000,0.75734,0.3468,1.15198,2.88094,0.999,0.9944,0.9998
10,1,-3,1000,0.69304,0.3254,1.0486,2.95211,0.999,0.9944,0.9998
10,1,-2,1000,0.56666,0.26105,0.80411,1.91121,1.0,0.9962,1.0
10,1,-1,1000,0.51373,0.2399,0.73627,1.9274,1.0,0.9962,1.0
10,1,0,1000,0.36645,0.2133,0.56266,1.159,1.0,0.9962,1.0
10,1,1,1000,0.36864,0.1881,0.55468,1.31824,1.0,0.9962,1.0
10,1,2,1000,0.33514,0.1611,0.47695,1.18372,1.0,0.9962,1.0
10,1,3,1000,0.28071,0.1478,0.40723,0.98248,1.0,0.9962,1.0
10,1,4,1000,0.24497,0.13165,0.38914,0.86396,1.0,0.9962,1.0
10,1,5,1000,0.2375,0.116,0.34966,0.88205,1.0,0.9962,1.0
10,1,6,1000,0.2127,0.0975,0.3035,0.82214,1.0,0.9962,1.0
10,1,7,1000,0.18637,0.0892,0.27745,0.69083,1.0,0.9962,1.0
10,1,8,1000,0.17573,0.0815,0.24109,0.67409,1.0,0.9962,1.0
10,1,9,1000,0.15073,0.0751,0.22894,0.5649,1.0,0.9962,1.0
10,1,10,1000,0.12826,0.05845,0.18191,0.42903,1.0,0.9962,1.0
10,1,11,1000,0.12249,0.0562,0.17259,0.43125,1.0,0.9962,1.0
10,1,12,1000,0.10364,0.0523,0.15301,0.37291,1.0,0.9962,1.0
10,1,13,1000,0.09319,0.04675,0.14204,0.30308,1.0,0.9962,1.0
10,1,14,1000,0.08647,0.03935,0.12625,0.30323,1.0,0.9962,1.0
10,1,15,1000,0.07796,0.0349,0.11247,0.28343,1.0,0.9962,1.0
10,1,16,1000,0.06646,0.03195,0.09938,0.21427,1.0,0.9962,1.0
10,1,17,1000,0.05421,0.0284,0.08678,0.17813,1.0,0.9962,1.0
10,1,18,1000,0.05039,0.02455,0.07413,0.16073,1.0,0.9962,1.0
10,1,19,1000,0.04032,0.0216,0.06374,0.12441,1.0,0.9962,1.0
10,1,20,1000,0.04454,0.01985,0.06548,0.14351,1.0,0.9962,1.0
10,1,21,1000,0.03557,0.01715,0.05563,0.13361,1.0,0.9962,1.0
10,1,22,1000,0.03069,0.0169,0.04695,0.10295,1.0,0.9962,1.0
10,1,23,1000,0.02822,0.0137,0.03991,0.10492,1.0,0.9962,1.0
10,1,24,1000,0.02631,0.01225,0.0398,0.09162,1.0,0.9962,1.0
10,1,25,1000,0.02395,0.0111,0.0333,0.09493,1.0,0.9962,1.0
10,1,26,1000,0.02012,0.0101,0.0308,0.0722,1.0,0.9962,1.0
10,1,27,1000,0.01779,0.0093,0.02621,0.05961,1.0,0.9962,1.0
10,1,28,1000,0.01658,0.00835,0.02361,0.05733,1.0,0.9962,1.0
10,1,29,1000,0.01413,0.0072,0.02071,0.0506,1.0,0.9962,1.0
10,1,30,1000,0.01351,0.00625,0.01873,0.05893,1.0,0.9962,1.0
10,2,-15,1000,4.38288,3.10205,7.57463,9.7222,0.632,0.6017,0.6613
10,2,-14,1000,4.21347,2.6764,7.1967,9.71237,0.731,0.7027,0.7576
10,2,-13,1000,3.84374,2.3806,6.83226,9.49551,0.832,0.8076,0.8539
10,2,-12,1000,3.34301,1.8691,5.76484,9.56353,0.912,0.8928,0.928
10,2,-11,1000,2.54599,1.25045,4.2327,8.12875,0.966,0.9529,0.9756
10,2,-10,1000,2.19971,1.0944,3.45568,7.5759,0.977,0.9657,0.9846
10,2,-9,1000,1.8596,0.86445,2.8978,6.68107,0.976,0.9645,0.9838
10,2,-8,1000,1.65835,0.72375,2.37156,6.88589,0.992,0.9843,0.9959
10,2,-7,1000,1.41131,0.6115,1.96455,5.62752,0.988,0.9791,0.9931
10,2,-6,1000,1.16349,0.489,1.50228,4.83836,0.995,0.9883,0.9979
10,2,-5,1000,1.00171,0.4579,1.3965,3.69195,0.994,0.987,0.9972
10,2,-4,1000,0.95363,0.38205,1.23845,4.10662,0.996,0.9898,0.9984
10,2,-3,1000,0.8878,0.315,1.04092,3.56781,0.997,0.9912,0.999
10,2,-2,1000,0.73402,0.25095,0.8893,2.79515,1.0,0.9962,1.0
10,2,-1,1000,0.63526,0.2543,0.81512,2.32753,0.999,0.9944,0.9998
10,2,0,1000,0.59619,0.2287,0.76379,2.59001,1.0,0.9962,1.0
10,2,1,1000,0.51757,0.19055,0.64939,2.38221,1.0,0.9962,1.0
10,2,2,1000,0.39873,0.1697,0.5438,1.51674,1.0,0.9962,1.0
10,2,3,1000,0.37676,0.14815,0.48176,1.45256,1.0,0.9962,1.0
10,2,4,1000,0.37129,0.1358,0.428,1.2057,0.999,0.9944,0.9998
10,2,5,1000,0.29721,0.11895,0.43432,1.13689,1.0,0.9962,1.0
10,2,6,1000,0.3162,0.1078,0.35751,1.19714,1.0,0.9962,1.0
10,2,7,1000,0.31395,0.08985,0.30993,0.97955,1.0,0.9962,1.0
10,2,8,1000,0.21645,0.0814,0.25859,0.78588,1.0,0.9962,1.0
10,2,9,1000,0.17606,0.0737,0.23585,0.73007,1.0,0.9962,1.0
10,2,10,1000,0.1699,0.0642,0.21754,0.59158,1.0,0.9962,1.0
10,2,11,1000,0.13941,0.0587,0.19082,0.46162,1.0,0.9962,1.0
10,2,12,1000,0.14026,0.0533,0.15164,0.5696,1.0,0.9962,1.0
10,2,13,1000,0.11657,0.04525,0.13352,0.3876,1.0,0.9962,1.0
10,2,14,1000,0.10985,0.04105,0.12661,0.3888,1.0,0.9962,1.0
10,2,15,1000,0.09756,0.03585,0.11553,0.37772,1.0,0.9962,1.0
10,2,16,1000,0.0828,0.0337,0.11002,0.35761,1.0,0.9962,1.0
10,2,17,1000,0.06956,0.0289,0.08801,0.27652,1.0,0.9962,1.0
10,2,18,1000,0.06597,0.02475,0.08999,0.22582,1.0,0.9962,1.0
10,2,19,1000,0.06358,0.02355,0.07942,0.2613,1.0,0.9962,1.0
10,2,20,1000,0.05005,0.0197,0.06245,0.18828,1.0,0.9962,1.0
10,2,21,1000,0.0472,0.0197,0.06093,0.15545,1.0,0.9962,1.0
10,2,22,1000,0.03848,0.0156,0.0507,0.1419,1.0,0.9962,1.0
10,2,23,1000,0.03722,0.0155,0.04601,0.14245,1.0,0.9962,1.0
10,2,24,1000,0.03505,0.01325,0.04088,0.11875,1.0,0.9962,1.0
10,2,25,1000,0.02931,0.0115,0.0364,0.0964,1.0,0.9962,1.0
10,2,26,1000,0.02721,0.011,0.03333,0.08984,1.0,0.9962,1.0
10,2,27,1000,0.01992,0.0093,0.0293,0.08292,1.0,0.9962,1.0
10,2,28,1000,0.01972,0.0087,0.02617,0.07751,1.0,0.9962,1.0
10,2,29,1000,0.01579,0.0071,0.0223,0.05812,1.0,0.9962,1.0
10,2,30,1000,0.01939,0.0064,0.02161,0.07532,1.0,0.9962,1.0
10,3,-15,1000,4.70466,3.4131,7.83,9.77166,0.631,0.6006,0.6604
10,3,-14,1000,4.73416,3.27985,8.116,9.84942,0.71,0.6811,0.7373
10,3,-13,1000,3.87026,2.4024,6.6286,9.72171,0.771,0.7439,0.796
10,3,-12,1000,3.4526,1.98725,5.82539,9.03114,0.87,0.8477,0.8894
10,3,-11,1000,3.17556,1.6539,5.62342,9.21522,0.904,0.8842,0.9207
10,3,-10,1000,2.86171,1.3473,5.04,9.15826,0.941,0.9246,0.954
10,3,-9,1000,2.42336,1.068,3.9812,8.59921,0.965,0.9517,0.9747
10,3,-8,1000,2.1308,0.876,3.35532,7.87764,0.968,0.9552,0.9772
10,3,-7,1000,1.88068,0.7606,2.88532,7.19705,0.965,0.9517,0.9747
10,3,-6,1000,1.42601,0.61985,2.01796,5.23564,0.982,0.9717,0.9886
10,3,-5,1000,1.54431,0.5513,2.06392,6.40567,0.987,0.9779,0.9924
10,3,-4,1000,1.30092,0.4599,1.81016,5.29358,0.989,0.9804,0.9938
10,3,-3,1000,1.35043,0.4257,1.62342,6.23885,0.989,0.9804,0.9938
10,3,-2,1000,1.13766,0.3499,1.4715,5.44214,0.995,0.9883,0.9979
10,3,-1,1000,1.03052,0.3142,1.31988,4.1275,0.995,0.9883,0.9979
10,3,0,1000,1.02746,0.2645,1.16636,4.44526,0.998,0.9927,0.9995
10,3,1,1000,0.70856,0.2397,0.92137,2.74316,1.0,0.9962,1.0
10,3,2,1000,0.67813,0.2199,0.83618,2.69459,0.999,0.9944,0.9998
10,3,3,1000,0.6766,0.17755,0.65781,2.22617,1.0,0.9962,1.0
10,3,4,1000,0.7206,0.17295,0.64906,2.85885,0.998,0.9927,0.9995
10,3,5,1000,0.46001,0.1411,0.59526,1.93274,0.998,0.9927,0.9995
10,3,6,1000,0.55879,0.12615,0.50234,2.347,1.0,0.9962,1.0
10,3,7,1000,0.46713,0.1142,0.44924,1.76609,1.0,0.9962,1.0
10,3,8,1000,0.4219,0.101,0.40405,1.63451,1.0,0.9962,1.0
10,3,9,1000,0.35366,0.09005,0.3603,1.38039,1.0,0.9962,1.0
10,3,10,1000,0.34549,0.07205,0.32617,1.09993,1.0,0.9962,1.0
10,3,11,1000,0.23815,0.06835,0.2729,0.92418,1.0,0.9962,1.0
10,3,12,1000,0.25951,0.0644,0.2502,0.99598,0.999,0.9944,0.9998
10,3,13,1000,0.17973,0.05715,0.24035,0.6917,1.0,0.9962,1.0
10,3,14,1000,0.17169,0.0481,0.18928,0.67171,1.0,0.9962,1.0
10,3,15,1000,0.15031,0.04595,0.15894,0.59719,1.0,0.9962,1.0
10,3,16,1000,0.14355,0.0405,0.14889,0.64827,1.0,0.9962,1.0
10,3,17,1000,0.11135,0.0374,0.13788,0.46915,1.0,0.9962,1.0
10,3,18,1000,0.12173,0.03295,0.13083,0.45549,1.0,0.9962,1.0
10,3,19,1000,0.11173,0.0299,0.12551,0.53558,1.0,0.9962,1.0
10,3,20,1000,0.08249,0.02435,0.10037,0.39883,1.0,0.9962,1.0
10,3,21,1000,0.08971,0.02125,0.08484,0.31492,1.0,0.9962,1.0
10,3,22,1000,0.06454,0.0205,0.07301,0.27769,1.0,0.9962,1.0
10,3,23,1000,0.06117,0.0182,0.07032,0.25207,1.0,0.9962,1.0
10,3,24,1000,0.05929,0.0166,0.06186,0.27145,1.0,0.9962,1.0
10,3,25,1000,0.0505,0.01335,0.05402,0.1952,1.0,0.9962,1.0
10,3,26,1000,0.04543,0.0123,0.04637,0.16629,1.0,0.9962,1.0
10,3,27,1000,0.05758,0.0121,0.04705,0.1387,1.0,0.9962,1.0
10,3,28,1000,0.04081,0.01035,0.04631,0.14975,1.0,0.9962,1.0
10,3,29,1000,0.03901,0.0094,0.0359,0.1482,1.0,0.9962,1.0
10,3,30,1000,0.03606,0.0081,0.03281,0.15753,1.0,0.9962,1.0
12,1,-15,1000,4.38345,2.889,7.74668,9.73366,0.673,0.6433,0.7014
12,1,-14,1000,3.93386,2.5149,6.76267,9.47914,0.8,0.7741,0.8236
12,1,-13,1000,3.24233,1.7555,5.51904,9.23417,0.912,0.8928,0.928
12,1,-12,1000,2.8464,1.4507,4.66188,9.00986,0.969,0.9563,0.9781
12,1,-11,1000,2.11712,1.0476,3.5154,7.0718,0.981,0.9705,0.9878
12,1,-10,1000,1.58504,0.777,2.4052,5.15107,0.993,0.9856,0.9966
12,1,-9,1000,1.40111,0.6549,1.9991,5.33426,0.996,0.9898,0.9984
12,1,-8,1000,1.25265,0.5715,1.79146,4.6519,0.997,0.9912,0.999
12,1,-7,1000,0.99267,0.4648,1.45202,3.57003,0.998,0.9927,0.9995
12,1,-6,1000,0.89469,0.4001,1.32114,3.47117,0.999,0.9944,0.9998
12,1,-5,1000,0.70465,0.33055,1.04513,2.44314,1.0,0.9962,1.0
12,1,-4,1000,0.63978,0.3067,0.99354,2.37874,1.0,0.9962,1.0
12,1,-3,1000,0.51987,0.26875,0.73591,1.84525,1.0,0.9962,1.0
12,1,-2,1000,0.44747,0.20605,0.6712,1.60759,1.0,0.9962,1.0
12,1,-1,1000,0.43395,0.19065,0.60697,1.49863,1.0,0.9962,1.0
12,1,0,1000,0.35354,0.1678,0.51102,1.25795,1.0,0.9962,1.0
12,1,1,1000,0.30104,0.15665,0.43654,0.9712,1.0,0.9962,1.0
12,1,2,1000,0.27815,0.13335,0.40011,1.06771,1.0,0.9962,1.0
12,1,3,1000,0.24646,0.1179,0.36135,0.82353,1.0,0.9962,1.0
12,1,4,1000,0.1926,0.0975,0.29729,0.68081,1.0,0.9962,1.0
12,1,5,1000,0.19217,0.09185,0.27853,0.66561,1.0,0.9962,1.0
12,1,6,1000,0.17463,0.08145,0.25579,0.5904,1.0,0.9962,1.0
12,1,7,1000,0.14662,0.07155,0.22807,0.5252,1.0,0.9962,1.0
12,1,8,1000,0.13387,0.06815,0.19913,0.4532,1.0,0.9962,1.0
12,1,9,1000,0.11854,0.05865,0.17354,0.41605,1.0,0.9962,1.0
12,1,10,1000,0.10048,0.0485,0.14481,0.34483,1.0,0.9962,1.0
12,1,11,1000,0.09572,0.04725,0.14341,0.339,1.0,0.9962,1.0
12,1,12,1000,0.0784,0.0415,0.11823,0.28951,1.0,0.9962,1.0
12,1,13,1000,0.08173,0.03675,0.13401,0.31191,1.0,0.9962,1.0
12,1,14,1000,0.06517,0.034,0.10001,0.23142,1.0,0.9962,1.0
12,1,15,1000,0.05942,0.0304,0.08921,0.21171,1.0,0.9962,1.0
12,1,16,1000,0.0541,0.02545,0.0795,0.19561,1.0,0.9962,1.0
12,1,17,1000,0.04439,0.0238,0.06342,0.16322,1.0,0.9962,1.0
12,1,18,1000,0.04358,0.0208,0.06721,0.14602,1.0,0.9962,1.0
12,1,19,1000,0.03801,0.0187,0.05852,0.129,1.0,0.9962,1.0
12,1,20,1000,0.03224,0.0167,0.05113,0.10827,1.0,0.9962,1.0
12,1,21,1000,0.02849,0.0139,0.03964,0.11191,1.0,0.9962,1.0
12,1,22,1000,0.02869,0.0131,0.04153,0.10303,1.0,0.9962,1.0
12,1,23,1000,0.0241,0.01165,0.0352,0.09272,1.0,0.9962,1.0
12,1,24,1000,0.02068,0.0102,0.03093,0.0709,1.0,0.9962,1.0
12,1,25,1000,0.01826,0.009,0.02571,0.05933,1.0,0.9962,1.0
12,1,26,1000,0.01708,0.008,0.02541,0.05971,1.0,0.9962,1.0
12,1,27,1000,0.01484,0.0074,0.02201,0.05341,1.0,0.9962,1.0
12,1,28,1000,0.01391,0.0066,0.01971,0.04943,1.0,0.9962,1.0
12,1,29,1000,0.01104,0.0056,0.01731,0.0382,1.0,0.9962,1.0
12,1,30,1000,0.01076,0.00555,0.0173,0.0349,1.0,0.9962,1.0
12,2,-15,1000,4.58786,3.25075,7.71821,9.65344,0.682,0.6525,0.7101
12,2,-14,1000,3.96333,2.3319,7.10126,9.63722,0.789,0.7626,0.8132
12,2,-13,1000,3.34997,1.8762,5.78712,9.14914,0.898,0.8777,0.9153
12,2,-12,1000,2.7872,1.39395,4.77975,9.14091,0.95,0.9347,0.9619
12,2,-11,1000,2.19859,1.0727,3.40386,7.87766,0.975,0.9634,0.983
12,2,-10,1000,1.96426,0.8518,2.85612,7.90289,0.985,0.9754,0.9909
12,2,-9,1000,1.51774,0.6586,2.29754,5.59358,0.99,0.9817,0.9946
12,2,-8,1000,1.34169,0.572,1.90426,5.49324,0.994,0.987,0.9972
12,2,-7,1000,1.30454,0.5307,1.63248,5.08704,0.995,0.9883,0.9979
12,2,-6,1000,0.99284,0.3778,1.1292,4.51387,0.999,0.9944,0.9998
12,2,-5,1000,0.81659,0.349,1.12295,3.03743,1.0,0.9962,1.0
12,2,-4,1000,0.67961,0.2966,0.89874,2.46568,0.999,0.9944,0.9998
12,2,-3,1000,0.61165,0.2639,0.873,2.24544,0.999,0.9944,0.9998
12,2,-2,1000,0.59698,0.2288,0.68308,2.10838,0.999,0.9944,0.9998
12,2,-1,1000,0.5259,0.20125,0.67838,1.6933,1.0,0.9962,1.0
12,2,0,1000,0.43752,0.1765,0.586,1.36965,0.999,0.9944,0.9998
12,2,1,1000,0.5227,0.15235,0.50065,1.45328,1.0,0.9962,1.0
12,2,2,1000,0.32279,0.14635,0.46232,1.08874,1.0,0.9962,1.0
12,2,3,1000,0.35826,0.1208,0.3885,1.087,1.0,0.9962,1.0
12,2,4,1000,0.2399,0.1094,0.36119,0.90942,1.0,0.9962,1.0
12,2,5,1000,0.23453,0.0918,0.30004,0.83621,1.0,0.9962,1.0
12,2,6,1000,0.21649,0.08605,0.27451,0.85591,1.0,0.9962,1.0
12,2,7,1000,0.17787,0.0749,0.25555,0.66698,1.0,0.9962,1.0
12,2,8,1000,0.15202,0.0665,0.21986,0.57157,1.0,0.9962,1.0
12,2,9,1000,0.12233,0.06105,0.18225,0.4392,1.0,0.9962,1.0
12,2,10,1000,0.15078,0.05175,0.16411,0.49785,1.0,0.9962,1.0
12,2,11,1000,0.11006,0.0484,0.1494,0.3848,1.0,0.9962,1.0
12,2,12,1000,0.11413,0.0421,0.13073,0.34392,1.0,0.9962,1.0
12,2,13,1000,0.09017,0.0358,0.12295,0.32861,1.0,0.9962,1.0
12,2,14,1000,0.08242,0.03405,0.1057,0.30731,1.0,0.9962,1.0
12,2,15,1000,0.07429,0.0298,0.09758,0.2767,1.0,0.9962,1.0
12,2,16,1000,0.06175,0.0266,0.08184,0.2009,1.0,0.9962,1.0
12,2,17,1000,0.06495,0.02355,0.07531,0.22148,1.0,0.9962,1.0
12,2,18,1000,0.04776,0.0208,0.06633,0.17998,1.0,0.9962,1.0
12,2,19,1000,0.03688,0.0187,0.0544,0.13463,1.0,0.9962,1.0
12,2,20,1000,0.04038,0.01625,0.05511,0.13482,1.0,0.9962,1.0
12,2,21,1000,0.0386,0.0154,0.0498,0.14,1.0,0.9962,1.0
12,2,22,1000,0.03005,0.01315,0.0381,0.10024,1.0,0.9962,1.0
12,2,23,1000,0.02533,0.01205,0.0359,0.08661,1.0,0.9962,1.0
12,2,24,1000,0.02523,0.0105,0.036,0.09515,1.0,0.9962,1.0
12,2,25,1000,0.02278,0.0092,0.0317,0.09063,1.0,0.9962,1.0
12,2,26,1000,0.01969,0.0079,0.0268,0.07507,1.0,0.9962,1.0
12,2,27,1000,0.01901,0.0076,0.02274,0.06314,1.0,0.9962,1.0
12,2,28,1000,0.01401,0.0063,0.0203,0.0524,1.0,0.9962,1.0
12,2,29,1000,0.01459,0.0062,0.01915,0.0541,1.0,0.9962,1.0
12,2,30,1000,0.01667,0.0053,0.0186,0.04589,1.0,0.9962,1.0
12,3,-15,1000,4.33491,2.8623,7.4432,9.73954,0.681,0.6515,0.7091
12,3,-14,1000,4.0268,2.4924,6.92706,9.63411,0.765,0.7377,0.7902
12,3,-13,1000,3.5424,2.1233,6.24476,9.07034,0.848,0.8244,0.8689
12,3,-12,1000,3.15866,1.6305,5.48698,9.165,0.905,0.8852,0.9217
12,3,-11,1000,2.70591,1.3272,4.37674,8.80659,0.955,0.9403,0.9662
12,3,-10,1000,2.28941,0.9949,3.6387,8.16204,0.971,0.9587,0.9797
12,3,-9,1000,2.05868,0.7974,3.18968,8.3565,0.983,0.9729,0.9894
12,3,-8,1000,1.86714,0.7261,2.64248,7.31589,0.98,0.9693,0.987
12,3,-7,1000,1.52114,0.57105,2.05555,6.67282,0.992,0.9843,0.9959
